ID;Severidad_accidente;Numero_vehiculos;Numero_victimas;Dia_semana;Tipo_via;Limite_velocidad;Iluminacion;Clima;Condicion_via;Condiciones especiales;Tipo_area
200642D009104;Leve;3;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200804EN08012;Leve;2;1;4;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200701EK63882;Leve;2;2;1;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
200634NW02874;Leve;1;2;5;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
201045EL51518;Leve;1;1;7;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
201220K007202;Leve;2;1;1;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
201401HT20290;Leve;2;2;5;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200720Z024801;Leve;4;2;3;Autovia;30;Luz_dia;Bueno;Seca;Si;Urbano
201104FA11062;Leve;2;1;5;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200820H065702;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200906J024473;Leve;2;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
2010400D02950;Leve;3;1;7;Calzada;40;0;Bueno;Seca;No;Rural
200950BB2K005;Leve;3;1;6;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
200545RE67545;Leve;2;2;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
20094100C1091;Leve;1;1;5;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
200905EE30114;Leve;1;1;4;Autovia;40;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201120W029581;Leve;2;1;5;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2011400DA0353;Leve;2;1;7;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
201197UD05703;Leve;2;1;5;Rotonda;40;Luz_dia;Lluvioso;Humeda;No;Rural
201201HT20289;Leve;3;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201222C300126;Leve;4;1;6;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
201097LB11004;Leve;1;1;2;Rotonda;30;Luz_dia;Bueno;Seca;No;Rural
2014404DA0934;Leve;3;5;2;Calzada;50;Luz_dia;Lluvioso;Humeda;No;Rural
201001ZD30906;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200905FF31668;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200701LX68143;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201242I041102;Leve;2;1;4;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200701YR90378;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200830A000119;Leve;1;5;7;Autovia;70;Oscuridad sin iluminacion;Ventoso;Humeda;No;Rural
200597CA02304;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201314A076813;Leve;2;1;5;Autovia;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200720K094902;Leve;2;3;2;Autovia;40;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
2012160D07511;Leve;2;1;6;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
201443P005114;Leve;2;1;7;Calzada;20;Luz_dia;Bueno;Humeda;No;Urbano
200897ND00101;Leve;2;2;4;Calzada;30;Oscuridad con luces apagadas;Bueno;Seca;No;Urbano
2007170H11227;Leve;5;2;3;Autovia;50;Luz_dia;Lluvioso;Humeda;No;Rural
200801KD72454;Leve;2;1;2;Calzada;50;Luz_dia;Bueno;Humeda;No;Rural
200505AA02858;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201401YR90617;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201397NA05111;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Niebla;Humeda;No;Urbano
201242I358011;Leve;1;1;7;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
200901KG70195;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401CW11688;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201311NF29183;Leve;3;3;2;Calzada;60;Luz_dia;Bueno;Seca;Si;Rural
200542A019804;Leve;1;2;2;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
201260N108575;Leve;3;1;4;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
201145RE66375;Leve;2;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Rural
200750A41E047;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201097ND00507;Leve;2;2;4;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200850GP2B007;Leve;2;2;7;Un solo sentido;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200501FH10657;Leve;2;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201045RE50238;Leve;1;1;1;Calzada;60;Luz_dia;Bueno;Humeda;Si;Rural
200801ZD30729;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200720L034301;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201160M202002;Leve;1;1;1;Autovia;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200750E31A453;Leve;2;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601YR90463;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2012160C00021;Leve;1;1;3;Calzada;30;Luz_dia;Ventoso;Humeda;No;Urbano
200806L091377;Leve;1;1;5;;30;Luz_dia;Niebla;Seca;No;Urbano
201201MM70089;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201404WD14063;Leve;2;4;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Rural
20063102A1687;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101CW10684;Leve;1;1;1;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201401YE80338;Leve;2;1;5;Calzada;30;0;Bueno;Seca;No;Urbano
201001GD10684;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201242I200507;Leve;2;1;5;Rotonda;40;Luz_dia;Bueno;Seca;No;Rural
20134100B0053;Leve;2;1;3;Rotonda;30;Oscuridad con luces encendidas;Nieve y ventoso;Humeda;No;Urbano
201301CW11317;Leve;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2012552D25641;Leve;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201406F092219;Leve;2;2;6;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200643P417036;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Ventoso;Humeda;No;Urbano
201104FA11057;Leve;2;2;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201042I018001;Leve;1;1;1;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200720G065101;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801LX50088;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200506K033178;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200530C000692;Leve;3;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200605AA12435;Leve;1;2;3;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
200501VW40217;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201SX20852;Leve;2;1;5;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201437EA84362;Leve;1;1;7;Rotonda;60;Luz_dia;Lluvioso;Humeda;No;Rural
201120K003911;Leve;1;2;1;Autovia;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200743R188117;Leve;1;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201301FH10340;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200797EA02205;Leve;1;1;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200701YR90007;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200845SP33036;Leve;2;1;2;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200720D308902;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401JC30447;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001CW11237;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201204DF12070;Leve;2;1;1;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200520F217903;Leve;1;1;2;Autovia;30;Luz_dia;Bueno;Humeda;No;Urbano
201231A277712;Leve;1;1;6;Calzada;30;Luz_dia;Nieve y ventoso;Hielo;No;Urbano
201001XH30683;Leve;1;2;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200505EE01472;Leve;2;1;3;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200922C900149;Leve;1;1;3;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200520H027802;Leve;3;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200836T080150;Leve;1;1;3;Calzada;60;Luz_dia;Nieve y ventoso;Humeda;Si;Rural
201143P126021;Leve;2;1;1;Autovia;70;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
200932D118609;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501WW50375;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200845GU21097;Leve;1;1;7;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200520D346701;Leve;2;9;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200697AB70710;Leve;5;1;7;Autovia;50;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201205AA04073;Leve;2;1;2;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
200501TC09053;Leve;2;2;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201231C182012;Leve;2;1;2;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
200837G024247;Leve;2;1;5;Rotonda;70;Luz_dia;Ventoso;Humeda;No;Rural
200632C302006;Leve;1;1;2;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200604TA06021;Leve;4;2;3;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
201360P039270;Leve;2;2;5;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200620H026301;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20053102C1594;Leve;2;3;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2009400D00786;Leve;3;1;6;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201150JC3K005;Leve;3;1;5;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200950BB2G005;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200743W141017;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201104EA11253;Leve;2;2;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201420K014174;Leve;1;1;1;Calzada;30;Oscuridad con luces encendidas;Nieve y ventoso;Humeda;No;Urbano
200622FA49848;Leve;1;1;5;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
200905BB33942;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200542A054110;Leve;2;3;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201101JI40028;Leve;3;2;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201342I046502;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201MM70607;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201045RE51899;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201443W245074;Leve;2;1;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201022D005698;Leve;2;1;6;Autovia;70;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
201043R255090;Leve;2;1;4;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200806J007391;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200945GU45630;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201143S092021;Leve;2;2;7;Autovia;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200522MC48380;Leve;2;1;2;Autovia;70;Luz_dia;;Humeda;No;Rural
201243S110102;Leve;2;2;4;Calzada;60;Luz_dia;;Humeda;No;Urbano
201301XD80601;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801WW50367;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200836T080163;Leve;2;1;1;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200843W010088;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005600AN5009;Leve;1;1;6;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201220T031012;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200620M056702;Leve;2;2;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201020E017512;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201136T110071;Leve;2;1;5;Calzada;40;Oscuridad con luces apagadas;Bueno;Seca;No;Urbano
201420M015204;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201420Z002114;Leve;2;2;5;Autovia;70;Oscuridad con luces apagadas;Bueno;Humeda;No;Rural
20073102D2416;Leve;3;1;3;Calzada;50;Luz_dia;Bueno;Humeda;No;Rural
200501RY10555;Leve;2;1;2;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201320W053953;Leve;3;7;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
200711AA18390;Leve;2;1;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200642I484511;Leve;3;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200501WW50260;Leve;2;1;6;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
20054100A0233;Leve;1;1;5;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200711DJ08380;Leve;2;2;1;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201197KB01501;Leve;2;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201404AM14099;Leve;2;2;5;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
2009400B01793;Leve;3;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201106A044912;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200543P138035;Leve;1;1;5;Autovia;70;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
2013553C40955;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20063102D0078;Leve;3;1;4;Rotonda;60;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Rural
200645GU79433;Leve;2;1;6;Carretera acceso;70;Oscuridad con luces apagadas;Bueno;Seca;No;Rural
200814B054108;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200704CK07249;Leve;2;1;2;Calzada;60;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Rural
200501MM70932;Leve;3;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201091NN29846;Leve;2;1;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200601MM70211;Leve;2;8;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2014170S12084;Leve;3;2;4;Carretera acceso;70;Luz_dia;Bueno;Seca;No;Urbano
201001XD80354;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200636T060241;Leve;2;2;3;Calzada;40;Luz_dia;Bueno;Humeda;No;Urbano
201037B045133;Leve;2;2;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200501QK50074;Leve;1;1;1;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200801CW10532;Leve;2;1;5;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200601RG40641;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20094100F4038;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200643P215026;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Ventoso;Seca;No;Urbano
201063BC05510;Leve;1;1;4;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Rural
201122C105379;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2006160C03560;Leve;1;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200943W214099;Leve;1;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201363AC10313;Leve;1;1;6;Rotonda;30;Luz_dia;LLuvioso y ventoso;Con nieve;No;Rural
200506M041508;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200501YR90486;Leve;1;1;5;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200722DE87078;Leve;2;1;2;Calzada;40;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201222G200788;Leve;2;2;6;Autovia;30;Luz_dia;LLuvioso y ventoso;Hielo;No;Rural
200920D057303;Leve;2;1;4;Carretera acceso;30;Luz_dia;Bueno;Seca;No;Urbano
2011160A02871;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200901KG70233;Leve;1;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200601CW10440;Leve;2;2;1;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200601JI40122;Leve;3;2;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200806K097820;Leve;1;2;5;Rotonda;30;Luz_dia;Niebla;Seca;No;Rural
200801XD80119;Leve;2;2;1;Autovia;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201131C055911;Leve;2;1;7;Un solo sentido;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201120L007991;Leve;2;1;5;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201001EO40808;Leve;1;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201301JC30095;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200932B224109;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005555P00370;Leve;2;1;7;Calzada;40;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Rural
2010160A03311;Leve;2;2;5;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201414K171514;Leve;2;1;6;Rotonda;40;Luz_dia;Bueno;Seca;No;Urbano
200614B064206;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201406F089645;Leve;1;1;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200601PY20575;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200605EE04875;Leve;3;1;5;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200730B000137;Leve;2;3;3;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
200942I107304;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200943P129049;Leve;1;2;5;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
201001SX21050;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200801LX50247;Leve;2;2;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201201CW11612;Leve;1;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201220K015772;Leve;3;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200640C032540;Leve;3;1;2;Autovia;70;Luz_dia;Bueno;Humeda;No;Urbano
200620E134501;Leve;3;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201006Q036318;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201301QK50623;Leve;2;1;5;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
20053102C3252;Leve;2;1;4;Calzada;30;0;Niebla;Seca;No;Urbano
201242I226807;Leve;2;1;2;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200622FA85201;Leve;2;2;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
20144100K0587;Leve;3;2;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201211ND20692;Leve;2;1;1;Carretera acceso;70;Luz_dia;Bueno;Humeda;No;Rural
20093102D1040;Leve;2;1;6;Calzada;60;Luz_dia;Bueno;Humeda;No;Urbano
2008400B02040;Leve;3;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801MM79065;Leve;1;1;7;Autovia;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201120G005371;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200950CN2B010;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Humeda;No;Rural
200505BB01763;Leve;2;3;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
2014554C22980;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201342I356811;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200601CW10100;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201397KB42209;Leve;2;2;7;Rotonda;60;Luz_dia;Bueno;Seca;No;Urbano
201401BS70584;Leve;2;1;3;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200737B028636;Leve;2;4;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201114K082211;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200832B313008;Leve;2;1;5;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
200601JC30445;Leve;2;3;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201331B264813;Leve;2;1;6;Calzada;30;0;Bueno;Seca;No;Rural
200650A62C567;Leve;1;1;4;Autovia;60;Oscuridad sin iluminacion;Nieve;Con nieve;No;Rural
200540C005470;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
20064100T3223;Leve;2;2;2;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201101CW12426;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20063102C2446;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200914A116409;Leve;2;1;6;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
200754EM05507;Leve;2;2;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200906B022205;Leve;1;1;2;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200622DE51351;Leve;1;1;4;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201114B118811;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201406A085290;Leve;2;1;4;Calzada;20;Luz_dia;Bueno;Seca;No;Urbano
200550B52I482;Leve;3;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200804EA08157;Leve;2;1;7;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
201497LB02206;Leve;2;1;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200643P351106;Leve;2;1;4;Autovia;70;Luz_dia;Lluvioso;Humeda;No;Rural
200601WW50363;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20084100T1034;Leve;4;4;4;Autovia;70;Luz_dia;Bueno;Seca;Si;Rural
200704BB07113;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201106N048135;Leve;2;1;4;Rotonda;0;Luz_dia;Lluvioso;Humeda;No;Urbano
201020M005460;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200922E900036;Leve;1;3;5;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200701YE80318;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200743N039027;Leve;2;1;7;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
20064100B0142;Leve;2;2;4;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
20132130X0052;Leve;1;1;6;Calzada;40;Luz_dia;Bueno;Hielo;No;Rural
200904AX09052;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200901ZD30543;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001JC30351;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201111SA25571;Leve;2;1;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Rural
200501PY20723;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200806XM02491;Leve;2;1;5;Autovia;70;Luz_dia;Lluvioso;Humeda;No;Urbano
20084100F4206;Leve;2;2;4;Autovia;70;Luz_dia;Bueno;Seca;No;Urbano
200806A007769;Leve;2;3;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201431D139914;Leve;1;1;6;Rotonda;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200997LB30207;Leve;1;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200654DW29506;Leve;2;1;3;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
200945WO34392;Leve;1;1;2;Calzada;40;Oscuridad con luces encendidas;Nieve;Con nieve;No;Urbano
201101YE80743;Leve;1;1;6;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
201114B126911;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200842I274507;Leve;2;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200806P099302;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200545GU71549;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001CW10856;Leve;2;1;3;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
201201KD50382;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001VK30074;Leve;3;3;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200520K500301;Leve;2;1;2;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
200601TE00242;Leve;2;1;2;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
